# index 0: u''=-u
0.536576 0.511196 0.859464 
0.536727 0.511326 0.859387 
0.536879 0.511456 0.859309 
0.537031 0.511587 0.859232 
0.537182 0.511717 0.859154 
0.537334 0.511847 0.859076 
0.537485 0.511978 0.858999 
0.537637 0.512108 0.858921 
0.537789 0.512238 0.858843 
0.53794 0.512368 0.858766 
0.538092 0.512499 0.858688 
0.538244 0.512629 0.85861 
0.538395 0.512759 0.858533 
0.538547 0.512889 0.858455 
0.538699 0.513019 0.858377 
0.53885 0.513149 0.858299 
0.539002 0.51328 0.858221 
0.539153 0.51341 0.858144 
0.539305 0.51354 0.858066 
0.539457 0.51367 0.857988 
0.539608 0.5138 0.85791 
0.53976 0.51393 0.857832 
0.539912 0.51406 0.857754 
0.540063 0.51419 0.857676 
0.540215 0.51432 0.857598 
0.540367 0.51445 0.85752 
0.540518 0.51458 0.857442 
0.54067 0.51471 0.857364 
0.540822 0.51484 0.857286 
0.540973 0.51497 0.857208 
0.541125 0.5151 0.85713 
0.541276 0.51523 0.857052 
0.541428 0.51536 0.856974 
0.54158 0.51549 0.856895 
0.541731 0.51562 0.856817 
0.541883 0.51575 0.856739 
0.542035 0.51588 0.856661 
0.542186 0.51601 0.856583 
0.542338 0.51614 0.856504 
0.54249 0.51627 0.856426 
0.542641 0.5164 0.856348 
0.542793 0.516529 0.856269 
0.542944 0.516659 0.856191 
0.543096 0.516789 0.856113 
0.543248 0.516919 0.856034 
0.543399 0.517049 0.855956 
0.543551 0.517178 0.855878 
0.543703 0.517308 0.855799 
0.543854 0.517438 0.855721 
0.544006 0.517568 0.855642 
0.544158 0.517698 0.855564 
0.544309 0.517827 0.855485 
0.544461 0.517957 0.855407 
0.544612 0.518087 0.855328 
0.544764 0.518216 0.85525 
0.544916 0.518346 0.855171 
0.545067 0.518476 0.855092 
0.545219 0.518605 0.855014 
0.545371 0.518735 0.854935 
0.545522 0.518865 0.854856 
0.545674 0.518994 0.854778 
0.545826 0.519124 0.854699 
0.545977 0.519254 0.85462 
0.546129 0.519383 0.854542 
0.546281 0.519513 0.854463 
0.546432 0.519642 0.854384 
0.546584 0.519772 0.854305 
0.546735 0.519901 0.854226 
0.546887 0.520031 0.854147 
0.547039 0.52016 0.854069 
0.54719 0.52029 0.85399 
0.547342 0.520419 0.853911 
0.547494 0.520549 0.853832 
0.547645 0.520678 0.853753 
0.547797 0.520808 0.853674 
0.547949 0.520937 0.853595 
0.5481 0.521067 0.853516 
0.548252 0.521196 0.853437 
0.548403 0.521325 0.853358 
0.548555 0.521455 0.853279 
0.548707 0.521584 0.8532 
0.548858 0.521714 0.853121 
0.54901 0.521843 0.853042 
0.549162 0.521972 0.852962 
0.549313 0.522102 0.852883 
0.549465 0.522231 0.852804 
0.549617 0.52236 0.852725 
0.549768 0.52249 0.852646 
0.54992 0.522619 0.852566 
0.550071 0.522748 0.852487 
0.550223 0.522877 0.852408 
0.550375 0.523007 0.852329 
0.550526 0.523136 0.852249 
0.550678 0.523265 0.85217 
0.55083 0.523394 0.852091 
0.550981 0.523524 0.852011 
0.551133 0.523653 0.851932 
0.551285 0.523782 0.851852 
0.551436 0.523911 0.851773 
0.551588 0.52404 0.851693 
0.55174 0.524169 0.851614 
0.551891 0.524299 0.851535 
0.552043 0.524428 0.851455 
0.552194 0.524557 0.851375 
0.552346 0.524686 0.851296 
0.552498 0.524815 0.851216 
0.552649 0.524944 0.851137 
0.552801 0.525073 0.851057 
0.552953 0.525202 0.850978 
0.553104 0.525331 0.850898 
0.553256 0.52546 0.850818 
0.553408 0.525589 0.850738 
0.553559 0.525718 0.850659 
0.553711 0.525847 0.850579 
0.553862 0.525976 0.850499 
0.554014 0.526105 0.85042 
0.554166 0.526234 0.85034 
0.554317 0.526363 0.85026 
0.554469 0.526492 0.85018 
0.554621 0.526621 0.8501 
0.554772 0.52675 0.85002 
0.554924 0.526879 0.849941 
0.555076 0.527008 0.849861 
0.555227 0.527136 0.849781 
0.555379 0.527265 0.849701 
0.55553 0.527394 0.849621 
0.555682 0.527523 0.849541 
0.555834 0.527652 0.849461 
0.555985 0.527781 0.849381 
0.556137 0.527909 0.849301 
0.556289 0.528038 0.849221 
0.55644 0.528167 0.849141 
0.556592 0.528296 0.84906 
0.556744 0.528424 0.84898 
0.556895 0.528553 0.8489 
0.557047 0.528682 0.84882 
0.557199 0.528811 0.84874 
0.55735 0.528939 0.84866 
0.557502 0.529068 0.848579 
0.557653 0.529197 0.848499 
0.557805 0.529325 0.848419 
0.557957 0.529454 0.848339 
0.558108 0.529583 0.848258 
0.55826 0.529711 0.848178 
0.558412 0.52984 0.848098 
0.558563 0.529968 0.848017 
0.558715 0.530097 0.847937 
0.558867 0.530226 0.847857 
0.559018 0.530354 0.847776 
0.55917 0.530483 0.847696 
0.559321 0.530611 0.847615 
0.559473 0.53074 0.847535 
0.559625 0.530868 0.847454 
0.559776 0.530997 0.847374 
0.559928 0.531125 0.847293 
0.56008 0.531254 0.847213 
0.560231 0.531382 0.847132 
0.560383 0.531511 0.847052 
0.560535 0.531639 0.846971 
0.560686 0.531767 0.84689 
0.560838 0.531896 0.84681 
0.560989 0.532024 0.846729 
0.561141 0.532153 0.846648 
0.561293 0.532281 0.846568 
0.561444 0.532409 0.846487 
0.561596 0.532538 0.846406 
0.561748 0.532666 0.846325 
0.561899 0.532794 0.846245 
0.562051 0.532923 0.846164 
0.562203 0.533051 0.846083 
0.562354 0.533179 0.846002 
0.562506 0.533308 0.845921 
0.562658 0.533436 0.84584 
0.562809 0.533564 0.84576 
0.562961 0.533692 0.845679 
0.563112 0.533821 0.845598 
0.563264 0.533949 0.845517 
0.563416 0.534077 0.845436 
0.563567 0.534205 0.845355 
0.563719 0.534333 0.845274 
0.563871 0.534462 0.845193 
0.564022 0.53459 0.845112 
0.564174 0.534718 0.845031 
0.564326 0.534846 0.84495 
0.564477 0.534974 0.844868 
0.564629 0.535102 0.844787 
0.56478 0.53523 0.844706 
0.564932 0.535358 0.844625 
0.565084 0.535487 0.844544 
0.565235 0.535615 0.844463 
0.565387 0.535743 0.844381 
0.565539 0.535871 0.8443 
0.56569 0.535999 0.844219 
0.565842 0.536127 0.844138 
0.565994 0.536255 0.844056 
0.566145 0.536383 0.843975 
0.566297 0.536511 0.843894 
0.566448 0.536639 0.843812 
0.5666 0.536767 0.843731 
0.566752 0.536895 0.843649 
0.566903 0.537022 0.843568 
0.567055 0.53715 0.843487 
0.567207 0.537278 0.843405 
0.567358 0.537406 0.843324 
0.56751 0.537534 0.843242 
0.567662 0.537662 0.843161 
0.567813 0.53779 0.843079 
0.567965 0.537918 0.842997 
0.568117 0.538045 0.842916 
0.568268 0.538173 0.842834 
0.56842 0.538301 0.842753 
0.568571 0.538429 0.842671 
0.568723 0.538557 0.842589 
0.568875 0.538684 0.842508 
0.569026 0.538812 0.842426 
0.569178 0.53894 0.842344 
0.56933 0.539068 0.842263 
0.569481 0.539195 0.842181 
0.569633 0.539323 0.842099 
0.569785 0.539451 0.842017 
0.569936 0.539578 0.841935 
0.570088 0.539706 0.841854 
0.570239 0.539834 0.841772 
0.570391 0.539961 0.84169 
0.570543 0.540089 0.841608 
0.570694 0.540217 0.841526 
0.570846 0.540344 0.841444 
0.570998 0.540472 0.841362 
0.571149 0.540599 0.84128 
0.571301 0.540727 0.841198 
0.571453 0.540854 0.841116 
0.571604 0.540982 0.841034 
0.571756 0.541109 0.840952 
0.571907 0.541237 0.84087 
0.572059 0.541364 0.840788 
0.572211 0.541492 0.840706 
0.572362 0.541619 0.840624 
0.572514 0.541747 0.840542 
0.572666 0.541874 0.840459 
0.572817 0.542002 0.840377 
0.572969 0.542129 0.840295 
0.573121 0.542257 0.840213 
0.573272 0.542384 0.840131 
0.573424 0.542511 0.840048 
0.573576 0.542639 0.839966 
0.573727 0.542766 0.839884 
0.573879 0.542894 0.839802 
0.57403 0.543021 0.839719 
0.574182 0.543148 0.839637 
0.574334 0.543276 0.839554 
0.574485 0.543403 0.839472 
0.574637 0.54353 0.83939 
0.574789 0.543657 0.839307 
0.57494 0.543785 0.839225 
0.575092 0.543912 0.839142 
0.575244 0.544039 0.83906 
0.575395 0.544166 0.838977 
0.575547 0.544294 0.838895 
0.575698 0.544421 0.838812 
0.57585 0.544548 0.83873 
0.576002 0.544675 0.838647 
0.576153 0.544802 0.838564 
0.576305 0.544929 0.838482 
0.576457 0.545057 0.838399 
0.576608 0.545184 0.838317 
0.57676 0.545311 0.838234 
0.576912 0.545438 0.838151 
0.577063 0.545565 0.838068 
0.577215 0.545692 0.837986 
0.577367 0.545819 0.837903 
0.577518 0.545946 0.83782 
0.57767 0.546073 0.837737 
0.577821 0.5462 0.837655 
0.577973 0.546327 0.837572 
0.578125 0.546454 0.837489 
0.578276 0.546581 0.837406 
0.578428 0.546708 0.837323 
0.57858 0.546835 0.83724 
0.578731 0.546962 0.837157 
0.578883 0.547089 0.837074 
0.579035 0.547216 0.836991 
0.579186 0.547343 0.836908 
0.579338 0.54747 0.836825 
0.579489 0.547597 0.836742 
0.579641 0.547724 0.836659 
0.579793 0.547851 0.836576 
0.579944 0.547977 0.836493 
0.580096 0.548104 0.83641 
0.580248 0.548231 0.836327 
0.580399 0.548358 0.836244 
0.580551 0.548485 0.836161 
0.580703 0.548611 0.836077 
0.580854 0.548738 0.835994 
0.581006 0.548865 0.835911 
0.581157 0.548992 0.835828 
0.581309 0.549118 0.835745 
0.581461 0.549245 0.835661 
0.581612 0.549372 0.835578 
0.581764 0.549499 0.835495 
0.581916 0.549625 0.835411 
0.582067 0.549752 0.835328 
0.582219 0.549879 0.835245 
0.582371 0.550005 0.835161 
0.582522 0.550132 0.835078 
0.582674 0.550259 0.834994 
0.582826 0.550385 0.834911 
0.582977 0.550512 0.834827 
0.583129 0.550638 0.834744 
0.58328 0.550765 0.83466 
0.583432 0.550891 0.834577 
0.583584 0.551018 0.834493 
0.583735 0.551145 0.83441 
0.583887 0.551271 0.834326 
0.584039 0.551398 0.834243 
0.58419 0.551524 0.834159 
0.584342 0.551651 0.834075 
0.584494 0.551777 0.833992 
0.584645 0.551904 0.833908 
0.584797 0.55203 0.833824 
0.584948 0.552156 0.833741 
0.5851 0.552283 0.833657 
0.585252 0.552409 0.833573 
0.585403 0.552536 0.833489 
0.585555 0.552662 0.833405 
0.585707 0.552788 0.833322 
0.585858 0.552915 0.833238 
0.58601 0.553041 0.833154 
0.586162 0.553167 0.83307 
0.586313 0.553294 0.832986 
0.586465 0.55342 0.832902 
0.586616 0.553546 0.832818 
0.586768 0.553673 0.832734 
0.58692 0.553799 0.83265 
0.587071 0.553925 0.832566 
0.587223 0.554051 0.832482 
0.587375 0.554178 0.832398 
0.587526 0.554304 0.832314 
0.587678 0.55443 0.83223 
0.58783 0.554556 0.832146 
0.587981 0.554682 0.832062 
0.588133 0.554809 0.831978 
0.588285 0.554935 0.831894 
0.588436 0.555061 0.83181 
0.588588 0.555187 0.831726 
0.588739 0.555313 0.831641 
0.588891 0.555439 0.831557 
0.589043 0.555565 0.831473 
0.589194 0.555691 0.831389 
0.589346 0.555817 0.831304 
0.589498 0.555944 0.83122 
0.589649 0.55607 0.831136 
0.589801 0.556196 0.831051 
0.589953 0.556322 0.830967 
0.590104 0.556448 0.830883 
0.590256 0.556574 0.830798 
0.590407 0.5567 0.830714 
0.590559 0.556826 0.830629 
0.590711 0.556951 0.830545 
0.590862 0.557077 0.830461 
0.591014 0.557203 0.830376 
0.591166 0.557329 0.830292 
0.591317 0.557455 0.830207 
0.591469 0.557581 0.830123 
0.591621 0.557707 0.830038 
0.591772 0.557833 0.829953 
0.591924 0.557959 0.829869 
0.592075 0.558084 0.829784 
0.592227 0.55821 0.8297 
0.592379 0.558336 0.829615 
0.59253 0.558462 0.82953 
0.592682 0.558588 0.829446 
0.592834 0.558713 0.829361 
0.592985 0.558839 0.829276 
0.593137 0.558965 0.829191 
0.593289 0.559091 0.829107 
0.59344 0.559216 0.829022 
0.593592 0.559342 0.828937 
0.593744 0.559468 0.828852 
0.593895 0.559593 0.828767 
0.594047 0.559719 0.828682 
0.594198 0.559845 0.828598 
0.59435 0.55997 0.828513 
0.594502 0.560096 0.828428 
0.594653 0.560222 0.828343 
0.594805 0.560347 0.828258 
0.594957 0.560473 0.828173 
0.595108 0.560598 0.828088 
0.59526 0.560724 0.828003 
0.595412 0.56085 0.827918 
0.595563 0.560975 0.827833 
0.595715 0.561101 0.827748 
0.595866 0.561226 0.827663 
0.596018 0.561352 0.827577 
0.59617 0.561477 0.827492 
0.596321 0.561603 0.827407 
0.596473 0.561728 0.827322 
0.596625 0.561853 0.827237 
0.596776 0.561979 0.827152 
0.596928 0.562104 0.827066 
0.59708 0.56223 0.826981 
0.597231 0.562355 0.826896 
0.597383 0.562481 0.826811 
0.597534 0.562606 0.826725 
0.597686 0.562731 0.82664 
0.597838 0.562857 0.826555 
0.597989 0.562982 0.826469 
0.598141 0.563107 0.826384 
0.598293 0.563233 0.826298 
0.598444 0.563358 0.826213 
0.598596 0.563483 0.826128 
0.598748 0.563608 0.826042 
0.598899 0.563734 0.825957 
0.599051 0.563859 0.825871 
0.599203 0.563984 0.825786 
0.599354 0.564109 0.8257 
0.599506 0.564235 0.825615 
0.599657 0.56436 0.825529 
0.599809 0.564485 0.825443 
0.599961 0.56461 0.825358 
0.600112 0.564735 0.825272 
0.600264 0.56486 0.825187 
0.600416 0.564985 0.825101 
0.600567 0.565111 0.825015 
0.600719 0.565236 0.824929 
0.600871 0.565361 0.824844 
0.601022 0.565486 0.824758 
0.601174 0.565611 0.824672 
0.601325 0.565736 0.824586 
0.601477 0.565861 0.824501 
0.601629 0.565986 0.824415 
0.60178 0.566111 0.824329 
0.601932 0.566236 0.824243 
0.602084 0.566361 0.824157 
0.602235 0.566486 0.824071 
0.602387 0.566611 0.823986 
0.602539 0.566736 0.8239 
0.60269 0.566861 0.823814 
0.602842 0.566986 0.823728 
0.602993 0.567111 0.823642 
0.603145 0.567235 0.823556 
0.603297 0.56736 0.82347 
0.603448 0.567485 0.823384 
0.6036 0.56761 0.823298 
0.603752 0.567735 0.823211 
0.603903 0.56786 0.823125 
0.604055 0.567985 0.823039 
0.604207 0.568109 0.822953 
0.604358 0.568234 0.822867 
0.60451 0.568359 0.822781 
0.604662 0.568484 0.822695 
0.604813 0.568608 0.822608 
0.604965 0.568733 0.822522 
0.605116 0.568858 0.822436 
0.605268 0.568983 0.82235 
0.60542 0.569107 0.822263 
0.605571 0.569232 0.822177 
0.605723 0.569357 0.822091 
0.605875 0.569481 0.822004 
0.606026 0.569606 0.821918 
0.606178 0.569731 0.821832 
0.60633 0.569855 0.821745 
0.606481 0.56998 0.821659 
0.606633 0.570104 0.821572 
0.606784 0.570229 0.821486 
0.606936 0.570353 0.821399 
0.607088 0.570478 0.821313 
0.607239 0.570603 0.821226 
0.607391 0.570727 0.82114 
0.607543 0.570852 0.821053 
0.607694 0.570976 0.820967 
0.607846 0.571101 0.82088 
0.607998 0.571225 0.820793 
0.608149 0.571349 0.820707 
0.608301 0.571474 0.82062 
0.608452 0.571598 0.820534 
0.608604 0.571723 0.820447 
0.608756 0.571847 0.82036 
0.608907 0.571972 0.820273 
0.609059 0.572096 0.820187 
0.609211 0.57222 0.8201 
0.609362 0.572345 0.820013 
0.609514 0.572469 0.819926 
0.609666 0.572593 0.81984 
0.609817 0.572718 0.819753 
0.609969 0.572842 0.819666 
0.610121 0.572966 0.819579 
0.610272 0.573091 0.819492 
0.610424 0.573215 0.819405 
0.610575 0.573339 0.819318 
0.610727 0.573463 0.819231 
0.610879 0.573587 0.819144 
0.61103 0.573712 0.819057 
0.611182 0.573836 0.81897 
0.611334 0.57396 0.818883 
0.611485 0.574084 0.818796 
0.611637 0.574208 0.818709 
0.611789 0.574333 0.818622 
0.61194 0.574457 0.818535 
0.612092 0.574581 0.818448 
0.612243 0.574705 0.818361 
0.612395 0.574829 0.818274 
0.612547 0.574953 0.818186 
0.612698 0.575077 0.818099 
0.61285 0.575201 0.818012 
0.613002 0.575325 0.817925 
0.613153 0.575449 0.817838 
0.613305 0.575573 0.81775 
0.613457 0.575697 0.817663 
0.613608 0.575821 0.817576 
0.61376 0.575945 0.817488 
0.613911 0.576069 0.817401 
0.614063 0.576193 0.817314 
0.614215 0.576317 0.817226 
0.614366 0.576441 0.817139 
0.614518 0.576565 0.817051 
0.61467 0.576689 0.816964 
0.614821 0.576813 0.816877 
0.614973 0.576936 0.816789 
0.615125 0.57706 0.816702 
0.615276 0.577184 0.816614 
0.615428 0.577308 0.816527 
0.61558 0.577432 0.816439 
0.615731 0.577556 0.816351 
0.615883 0.577679 0.816264 
0.616034 0.577803 0.816176 
0.616186 0.577927 0.816089 
0.616338 0.578051 0.816001 
0.616489 0.578174 0.815913 
0.616641 0.578298 0.815826 
0.616793 0.578422 0.815738 
0.616944 0.578545 0.81565 
0.617096 0.578669 0.815562 
0.617248 0.578793 0.815475 
0.617399 0.578916 0.815387 
0.617551 0.57904 0.815299 
0.617702 0.579164 0.815211 
0.617854 0.579287 0.815123 
0.618006 0.579411 0.815036 
0.618157 0.579535 0.814948 
0.618309 0.579658 0.81486 
0.618461 0.579782 0.814772 
0.618612 0.579905 0.814684 
0.618764 0.580029 0.814596 
0.618916 0.580152 0.814508 
0.619067 0.580276 0.81442 
0.619219 0.580399 0.814332 
0.61937 0.580523 0.814244 
0.619522 0.580646 0.814156 
0.619674 0.58077 0.814068 
0.619825 0.580893 0.81398 
0.619977 0.581016 0.813892 
0.620129 0.58114 0.813804 
0.62028 0.581263 0.813716 
0.620432 0.581387 0.813627 
0.620584 0.58151 0.813539 
0.620735 0.581633 0.813451 
0.620887 0.581757 0.813363 
0.621039 0.58188 0.813275 
0.62119 0.582003 0.813186 
0.621342 0.582127 0.813098 
0.621493 0.58225 0.81301 
0.621645 0.582373 0.812922 
0.621797 0.582497 0.812833 
0.621948 0.58262 0.812745 
0.6221 0.582743 0.812656 
0.622252 0.582866 0.812568 
0.622403 0.582989 0.81248 
0.622555 0.583113 0.812391 
0.622707 0.583236 0.812303 
0.622858 0.583359 0.812214 
0.62301 0.583482 0.812126 
0.623161 0.583605 0.812037 
0.623313 0.583728 0.811949 
0.623465 0.583852 0.81186 
0.623616 0.583975 0.811772 
0.623768 0.584098 0.811683 
0.62392 0.584221 0.811595 
0.624071 0.584344 0.811506 
0.624223 0.584467 0.811418 
0.624375 0.58459 0.811329 
0.624526 0.584713 0.81124 
0.624678 0.584836 0.811152 
0.624829 0.584959 0.811063 
0.624981 0.585082 0.810974 
0.625133 0.585205 0.810885 
0.625284 0.585328 0.810797 
0.625436 0.585451 0.810708 
0.625588 0.585574 0.810619 
0.625739 0.585697 0.81053 
0.625891 0.58582 0.810441 
0.626043 0.585942 0.810353 
0.626194 0.586065 0.810264 
0.626346 0.586188 0.810175 
0.626498 0.586311 0.810086 
0.626649 0.586434 0.809997 
0.626801 0.586557 0.809908 
0.626952 0.58668 0.809819 
0.627104 0.586802 0.80973 
0.627256 0.586925 0.809641 
0.627407 0.587048 0.809552 
0.627559 0.587171 0.809463 
0.627711 0.587293 0.809374 
0.627862 0.587416 0.809285 
0.628014 0.587539 0.809196 
0.628166 0.587661 0.809107 
0.628317 0.587784 0.809018 
0.628469 0.587907 0.808929 
0.62862 0.588029 0.808839 
0.628772 0.588152 0.80875 
0.628924 0.588275 0.808661 
0.629075 0.588397 0.808572 
0.629227 0.58852 0.808483 
0.629379 0.588643 0.808393 
0.62953 0.588765 0.808304 
0.629682 0.588888 0.808215 
0.629834 0.58901 0.808126 
0.629985 0.589133 0.808036 
0.630137 0.589255 0.807947 
0.630288 0.589378 0.807858 
0.63044 0.5895 0.807768 
0.630592 0.589623 0.807679 
0.630743 0.589745 0.807589 
0.630895 0.589868 0.8075 
0.631047 0.58999 0.80741 
0.631198 0.590113 0.807321 
0.63135 0.590235 0.807231 
0.631502 0.590357 0.807142 
0.631653 0.59048 0.807052 
0.631805 0.590602 0.806963 
0.631957 0.590725 0.806873 
0.632108 0.590847 0.806784 
0.63226 0.590969 0.806694 
0.632411 0.591092 0.806604 
0.632563 0.591214 0.806515 
0.632715 0.591336 0.806425 
0.632866 0.591458 0.806335 
0.633018 0.591581 0.806246 
0.63317 0.591703 0.806156 
0.633321 0.591825 0.806066 
0.633473 0.591947 0.805977 
0.633625 0.59207 0.805887 
0.633776 0.592192 0.805797 
0.633928 0.592314 0.805707 
0.634079 0.592436 0.805617 
0.634231 0.592558 0.805528 
0.634383 0.59268 0.805438 
0.634534 0.592803 0.805348 
0.634686 0.592925 0.805258 
0.634838 0.593047 0.805168 
0.634989 0.593169 0.805078 
0.635141 0.593291 0.804988 
0.635293 0.593413 0.804898 
0.635444 0.593535 0.804808 
0.635596 0.593657 0.804718 
0.635747 0.593779 0.804628 
0.635899 0.593901 0.804538 
0.636051 0.594023 0.804448 
0.636202 0.594145 0.804358 
0.636354 0.594267 0.804268 
0.636506 0.594389 0.804178 
0.636657 0.594511 0.804087 
0.636809 0.594633 0.803997 
0.636961 0.594755 0.803907 
0.637112 0.594877 0.803817 
0.637264 0.594999 0.803727 
0.637416 0.59512 0.803637 
0.637567 0.595242 0.803546 
0.637719 0.595364 0.803456 
0.63787 0.595486 0.803366 
0.638022 0.595608 0.803275 
0.638174 0.59573 0.803185 
0.638325 0.595851 0.803095 
0.638477 0.595973 0.803004 
0.638629 0.596095 0.802914 
0.63878 0.596217 0.802824 
0.638932 0.596338 0.802733 
0.639084 0.59646 0.802643 
0.639235 0.596582 0.802552 
0.639387 0.596704 0.802462 
0.639538 0.596825 0.802371 
0.63969 0.596947 0.802281 
0.639842 0.597069 0.80219 
0.639993 0.59719 0.8021 
0.640145 0.597312 0.802009 
0.640297 0.597433 0.801919 
0.640448 0.597555 0.801828 
0.6406 0.597677 0.801737 
0.640752 0.597798 0.801647 
0.640903 0.59792 0.801556 
0.641055 0.598041 0.801465 
0.641207 0.598163 0.801375 
0.641358 0.598284 0.801284 
0.64151 0.598406 0.801193 
0.641661 0.598527 0.801102 
0.641813 0.598649 0.801012 
0.641965 0.59877 0.800921 
0.642116 0.598892 0.80083 
0.642268 0.599013 0.800739 
0.64242 0.599134 0.800648 
0.642571 0.599256 0.800558 
0.642723 0.599377 0.800467 
0.642875 0.599499 0.800376 
0.643026 0.59962 0.800285 
0.643178 0.599741 0.800194 
0.643329 0.599863 0.800103 
0.643481 0.599984 0.800012 
0.643633 0.600105 0.799921 
0.643784 0.600227 0.79983 
0.643936 0.600348 0.799739 
0.644088 0.600469 0.799648 
0.644239 0.60059 0.799557 
0.644391 0.600712 0.799466 
0.644543 0.600833 0.799375 
0.644694 0.600954 0.799284 
0.644846 0.601075 0.799192 
0.644997 0.601196 0.799101 
0.645149 0.601318 0.79901 
0.645301 0.601439 0.798919 
0.645452 0.60156 0.798828 
0.645604 0.601681 0.798736 
0.645756 0.601802 0.798645 
0.645907 0.601923 0.798554 
0.646059 0.602044 0.798463 
0.646211 0.602165 0.798371 
0.646362 0.602286 0.79828 
0.646514 0.602407 0.798189 
0.646666 0.602529 0.798097 
0.646817 0.60265 0.798006 
0.646969 0.602771 0.797915 
0.64712 0.602892 0.797823 
0.647272 0.603012 0.797732 
0.647424 0.603133 0.79764 
0.647575 0.603254 0.797549 
0.647727 0.603375 0.797457 
0.647879 0.603496 0.797366 
0.64803 0.603617 0.797274 
0.648182 0.603738 0.797183 
0.648334 0.603859 0.797091 
0.648485 0.60398 0.797 
0.648637 0.604101 0.796908 
0.648788 0.604221 0.796816 
0.64894 0.604342 0.796725 
0.649092 0.604463 0.796633 
0.649243 0.604584 0.796541 
0.649395 0.604705 0.79645 
0.649547 0.604825 0.796358 
0.649698 0.604946 0.796266 
0.64985 0.605067 0.796175 
0.650002 0.605188 0.796083 
0.650153 0.605308 0.795991 
0.650305 0.605429 0.795899 
0.650456 0.60555 0.795807 
0.650608 0.60567 0.795716 
0.65076 0.605791 0.795624 
